[2026-07-12 07:46:12] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --also-match-lgtm-index-filters --size-limit 10m --language xml -- /home/runner/work/Ansede/Ansede/benchmarks/report/.codeql_dbs/spring-petclinic
[2026-07-12 07:46:12] Log file was started late.
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/src/main/java/org/springframework/samples/petclinic/model...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/src/main/java/org/springframework/samples/petclinic/owner...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/src/checkstyle...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/gradle...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/gradle/wrapper...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/logs...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/logs/refs...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/logs/refs/remotes...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/logs/refs/remotes/origin...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/logs/refs/heads...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/info...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/hooks...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/objects...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/objects/info...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/objects/pack...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/refs...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/refs/tags...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/refs/remotes...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/refs/remotes/origin...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.git/refs/heads...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.mvn...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.mvn/wrapper...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/k8s...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/static...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/static/resources...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/static/resources/images...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/static/resources/css...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/static/resources/fonts...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/db...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/db/mysql...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/db/h2...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/db/postgres...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/messages...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/templates...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/templates/vets...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/templates/fragments...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/templates/owners...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/templates/pets...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/META-INF...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/resources/main/META-INF/sbom...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples/petclinic...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples/petclinic/service...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples/petclinic/system...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples/petclinic/vet...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples/petclinic/model...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/test/org/springframework/samples/petclinic/owner...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework/samples...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework/samples/petclinic...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework/samples/petclinic/system...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework/samples/petclinic/vet...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework/samples/petclinic/model...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/classes/java/main/org/springframework/samples/petclinic/owner...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/annotationProcessor...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/annotationProcessor/java...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/annotationProcessor/java/test...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/annotationProcessor/java/main...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/headers...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/headers/java...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/headers/java/test...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/generated/sources/headers/java/main...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/reports...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/reports/cyclonedx...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/reports/cyclonedx-direct...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/tmp...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/tmp/compileTestJava...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/tmp/compileJava...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.github...
[2026-07-12 07:46:13] [PROGRESS] resolve files> Scanning /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/.github/workflows...
[2026-07-12 07:46:13] Plumbing command codeql resolve files completed:
                      [
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/build/reports/cyclonedx-direct/bom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/pom.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/src/checkstyle/nohttp-checkstyle-suppressions.xml",
                        "/home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic/src/checkstyle/nohttp-checkstyle.xml"
                      ]
[2026-07-12 07:46:13] [DETAILS] database index-files> Found 4 files.
[2026-07-12 07:46:13] [PROGRESS] database index-files> /home/runner/work/Ansede/Ansede/benchmarks/report/.codeql_dbs/spring-petclinic: Indexing files in in /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic...
[2026-07-12 07:46:13] Using index-files script /home/runner/work/Ansede/Ansede/codeql/xml/tools/index-files.sh.
[2026-07-12 07:46:13] [PROGRESS] database index-files> Running command in /home/runner/work/Ansede/Ansede/benchmarks/report/.repo_cache/spring-petclinic: [/home/runner/work/Ansede/Ansede/codeql/xml/tools/index-files.sh, /home/runner/work/Ansede/Ansede/benchmarks/report/.codeql_dbs/spring-petclinic/working/files-to-index16559897106926691150.list]
[2026-07-12 07:46:13] [build-stdout] [2026-07-12 07:46:13] [XMLExtractor] Processed 4 files in 424 ms; produced 438063 bytes of compressed TRAP
[2026-07-12 07:46:13] [build-stdout] 07:46:13.792 [main] INFO com.semmle.cli.SimpleExtractor.Stats -- Processed 4 files in 424 ms; produced 438063 bytes of compressed TRAP
[2026-07-12 07:46:13] Terminating normally.
